[45-60),Government,,37869,1,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,60,United-States,0
[45-60),Government,,99086,4,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,0
[30-45),Private,,326886,5,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,1
[15-30),Private,,181755,8,9,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,0
[45-60),Self-emp,,249368,8,9,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,70,United-States,0
[30-45),Self-emp,,326400,3,14,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
[45-60),Private,,504725,14,3,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,50,Mexico,0
[30-45),Private,,88967,10,7,Never-married,Transport-moving,Unmarried,Amer-Indian-Eskimo,Male,0,0,65,United-States,0
[30-45),Self-emp,,170721,8,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,2002,40,United-States,0
[45-60),Private,,148953,8,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,1
[15-30),Private,,342752,10,7,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,20,United-States,0
[45-60),Private,,220871,13,4,Widowed,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,0
[60-75),Private,,29675,8,9,Widowed,Other-service,Other-relative,White,Female,0,0,12,United-States,0
[45-60),Government,,183611,7,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
[30-45),Private,,115215,7,10,Never-married,Transport-moving,Own-child,White,Male,0,0,45,United-States,0
[15-30),Private,,152231,7,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,0
[15-30),Private,,225142,7,10,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
[15-30),Self-emp,,121313,8,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,0
[15-30),Private,,134821,8,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,0
[45-60),Private,,311350,4,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
[15-30),Private,,102106,11,6,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,0
[45-60),Private,,427055,7,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,45,Mexico,0
[30-45),Private,,117860,8,9,Divorced,Other-service,Not-in-family,Black,Male,0,0,40,United-States,0
[45-60),Private,,285885,12,5,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,0
[15-30),Private,,212800,7,10,Never-married,Sales,Own-child,White,Female,0,0,40,United-States,0
[15-30),Private,,194864,8,9,Married-civ-spouse,Sales,Wife,White,Female,0,0,18,United-States,0
[30-45),Private,,31438,10,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,United-States,0
[45-60),Private,,148254,8,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,60,United-States,0
[60-75),Private,,113035,15,2,Widowed,Priv-house-serv,Not-in-family,Black,Female,0,0,4,United-States,0
[60-75),Private,,106595,8,9,Widowed,Adm-clerical,Not-in-family,White,Female,1848,0,40,United-States,0
[15-30),Private,,144521,8,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,0
[15-30),Private,,172232,8,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,48,United-States,0
[45-60),Government,,123592,8,9,Separated,Adm-clerical,Unmarried,Black,Female,3887,0,35,United-States,0
[15-30),Private,,191921,7,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0
[60-75),Government,,237379,8,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3471,0,40,United-States,0
[15-30),Private,,208463,8,9,Never-married,Sales,Own-child,White,Female,0,0,20,United-States,0
[45-60),Government,,68985,8,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,0
[45-60),Private,,22418,12,5,Divorced,Transport-moving,Not-in-family,White,Male,0,0,50,United-States,0
[45-60),Private,,163047,8,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,38,United-States,0
[45-60),Private,,153870,7,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,2603,40,United-States,0
[45-60),Private,,197702,7,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
[15-30),Private,,166415,8,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,52,United-States,0
[45-60),Government,,116211,2,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,52,United-States,1
[15-30),Private,,33644,8,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,30,United-States,0
[30-45),Government,,33331,2,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,70,United-States,1
[45-60),Private,,73019,4,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
[45-60),Private,,169182,8,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,38,Puerto-Rico,0
[45-60),Private,,20438,7,10,Separated,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Female,0,0,15,United-States,0
[15-30),Private,,109869,8,9,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,0
[45-60),Private,,316849,7,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
[30-45),Private,,208043,4,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,United-States,1
[60-75),Private,,153790,8,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,0
[45-60),Government,,153451,7,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,0
[45-60),Private,,96840,8,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,0
[60-75),Private,,192732,8,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,20,United-States,0
[30-45),Private,,209101,8,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
[45-60),Private,,146919,8,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
[45-60),Government,,192323,7,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,United-States,1
[45-60),Private,,217019,8,9,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,28,United-States,0
[30-45),Private,,198211,8,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
[15-30),Private,,222490,7,10,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,0
[15-30),Private,,106758,8,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,United-States,0
[30-45),Private,,561334,8,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
[15-30),Private,,203710,4,13,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
[45-60),Government,,203322,7,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,38,United-States,0
[45-60),Private,,123703,8,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4386,0,40,United-States,1
[45-60),Government,,312015,8,9,Never-married,Other-service,Not-in-family,Black,Female,0,0,40,United-States,0
[15-30),Private,,209428,7,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,El-Salvador,0
[60-75),Private,,230292,7,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7688,0,40,United-States,1
[15-30),Private,,114420,10,7,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,0
[15-30),Private,,120238,4,13,Never-married,Craft-repair,Not-in-family,White,Male,3325,0,40,United-States,0
[30-45),Private,,100375,11,6,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,0
[30-45),Self-emp,,42485,10,7,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,0
[30-45),Government,,134367,8,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,0
[30-45),Private,,147099,8,9,Divorced,Other-service,Unmarried,White,Female,0,0,30,United-States,0
[30-45),Private,,36214,4,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,4386,0,47,United-States,1
[45-60),Private,,119904,8,9,Divorced,Tech-support,Not-in-family,White,Female,0,0,50,United-States,1
[45-60),Self-emp,,105779,4,13,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,1
[60-75),Private,,165020,10,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,48,United-States,0
[30-45),Private,,187098,2,15,Married-civ-spouse,Exec-managerial,Wife,White,Female,15024,0,47,United-States,1
[60-75),Private,,121319,4,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3103,0,40,United-States,1
[45-60),Private,,151580,7,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,1
[30-45),Private,,162572,4,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
[15-30),Private,,35917,8,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,0
[45-60),Self-emp,,35723,13,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,1
[30-45),Private,,194773,7,10,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,0
[30-45),Private,,62155,7,10,Never-married,Sales,Not-in-family,Black,Male,0,0,35,United-States,0
[45-60),Self-emp,,192203,7,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1485,40,United-States,1
[45-60),Private,,174370,7,10,Separated,Sales,Not-in-family,White,Male,0,0,55,United-States,0
[15-30),Private,,161007,5,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,80,United-States,0
[15-30),Private,,270517,8,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Mexico,0
[30-45),Private,,163847,4,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,1
[30-45),Private,,193882,5,11,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
[60-75),Private,,160037,13,4,Divorced,Other-service,Not-in-family,White,Male,0,0,35,United-States,0
[30-45),Government,,189944,7,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,72,United-States,0
[75-90),Private,,115364,8,9,Widowed,Sales,Unmarried,White,Male,0,0,35,United-States,0
[30-45),Private,,163174,8,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
[30-45),Government,,188900,6,12,Never-married,Adm-clerical,Not-in-family,White,Female,3325,0,35,United-States,0
[15-30),Private,,214399,7,10,Never-married,Sales,Own-child,White,Female,0,0,30,United-States,0
[60-75),Private,,156616,8,9,Widowed,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
[15-30),Private,,204862,6,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,36,United-States,0
[30-45),Government,,172475,4,13,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,2977,0,45,United-States,0
[15-30),Private,,153082,8,9,Never-married,Sales,Not-in-family,White,Male,0,0,30,United-States,0
[45-60),Government,,195418,3,14,Divorced,Prof-specialty,Not-in-family,Black,Male,0,0,40,United-States,0
[15-30),Government,,276840,9,8,Never-married,Other-service,Own-child,Black,Male,0,0,20,United-States,0
[30-45),Private,,97933,6,12,Married-civ-spouse,Transport-moving,Wife,White,Female,0,1485,37,United-States,1
[45-60),Self-emp,,119099,7,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,99,United-States,1
[30-45),Self-emp,,83411,8,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
[15-30),Private,,198992,8,9,Never-married,Sales,Not-in-family,White,Female,0,0,33,United-States,0
[45-60),Private,,337825,8,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
[30-45),Private,,192002,4,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
[15-30),Private,,189346,8,9,Divorced,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
[15-30),Private,,231962,8,9,Never-married,Other-service,Unmarried,White,Male,0,0,40,United-States,0
[15-30),Private,,164488,4,13,Never-married,Prof-specialty,Not-in-family,White,Male,13550,0,50,United-States,1
[45-60),Private,,200471,4,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,1
[60-75),Private,,228921,4,13,Widowed,Prof-specialty,Not-in-family,White,Male,0,2282,40,United-States,1
[30-45),Private,,184846,7,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
[30-45),Private,,233851,4,13,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
[15-30),Private,,499001,8,9,Never-married,Craft-repair,Unmarried,White,Male,0,0,40,Mexico,0
[60-75),Government,,125768,7,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,28,United-States,0
[30-45),Private,,255004,4,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,1741,38,United-States,0
[15-30),Private,,157624,4,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
[45-60),Private,,146767,4,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
[45-60),Private,,118291,7,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,80,United-States,0
[30-45),Private,,313181,8,9,Divorced,Adm-clerical,Other-relative,Black,Male,0,0,38,United-States,0
[30-45),Private,,87891,6,12,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,0
[30-45),Private,,226443,7,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,1
[45-60),Private,,81132,7,10,Married-civ-spouse,Craft-repair,Other-relative,Asian-Pac-Islander,Male,0,0,40,Philippines,0
[15-30),Private,,216436,4,13,Never-married,Sales,Other-relative,Black,Female,0,0,30,United-States,0
[15-30),Private,,213412,4,13,Never-married,Tech-support,Unmarried,White,Male,0,0,40,United-States,0
[30-45),Private,,179358,8,9,Widowed,Handlers-cleaners,Unmarried,White,Female,0,0,30,United-States,0
[30-45),Private,,369825,4,13,Never-married,Sales,Not-in-family,White,Male,4101,0,50,United-States,0
[45-60),Private,,199763,7,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
[15-30),Private,,239390,4,13,Never-married,Sales,Own-child,White,Male,0,0,18,United-States,0
[45-60),Self-emp,,173613,7,10,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,65,United-States,0
[30-45),Self-emp,,37869,8,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,0
[30-45),Private,,302845,8,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,48,United-States,0
[30-45),Government,,85218,3,14,Never-married,Prof-specialty,Unmarried,Black,Female,0,0,24,United-States,0
[30-45),Private,,48268,8,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,0
[30-45),Private,,173968,8,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,0
[15-30),Private,,70982,5,11,Never-married,Other-service,Own-child,Asian-Pac-Islander,Male,0,0,16,United-States,0
[45-60),Private,,166857,12,5,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,0
[15-30),Private,,162872,6,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,0
[75-90),Private,,152148,13,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,2,United-States,0
[30-45),Private,,139193,8,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
[15-30),Private,,791084,7,10,Never-married,Craft-repair,Own-child,White,Male,0,0,50,United-States,0
[15-30),Private,,137214,8,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,37,United-States,0
[15-30),Private,,183258,7,10,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,0
[60-75),Private,,154035,8,9,Widowed,Handlers-cleaners,Other-relative,Black,Male,0,0,32,United-States,0
[30-45),Private,,115323,4,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,3103,0,40,United-States,1
[30-45),Private,,213055,6,12,Never-married,Adm-clerical,Not-in-family,Other,Female,0,0,50,United-States,0
[30-45),Private,,155064,5,11,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0
[15-30),Private,,33551,8,9,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0
[30-45),Private,,169995,8,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,40,United-States,0
[45-60),Private,,168262,3,14,Separated,Exec-managerial,Not-in-family,White,Male,99999,0,50,United-States,1
[30-45),Private,,104196,8,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
[30-45),Government,,114055,4,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,0
[15-30),Private,,274398,7,10,Never-married,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,0
[45-60),Private,,196571,4,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,45,United-States,1
[60-75),Private,,101607,8,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,10,United-States,0
[45-60),Private,,122109,8,9,Never-married,Prof-specialty,Unmarried,White,Female,0,323,40,United-States,0
[45-60),Self-emp,,255822,8,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,0
[60-75),Private,,195184,8,9,Widowed,Priv-house-serv,Unmarried,White,Female,0,0,12,Cuba,0
[30-45),Government,,245372,8,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
[30-45),Private,,169583,4,13,Married-AF-spouse,Exec-managerial,Wife,White,Female,0,0,40,United-States,1
[30-45),Private,,224531,7,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,0
[15-30),Private,,186151,8,9,Separated,Tech-support,Own-child,White,Female,0,0,40,United-States,0
[15-30),Private,,118693,4,13,Never-married,Other-service,Not-in-family,White,Male,0,0,35,United-States,0
[30-45),Private,,297449,4,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
[30-45),Self-emp,,125206,2,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,0
[15-30),Private,,393264,4,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,0
[30-45),Private,,108140,4,13,Never-married,Other-service,Not-in-family,White,Male,0,0,20,United-States,0
[60-75),Private,,264968,4,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,0
[45-60),Self-emp,,318106,8,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
[30-45),Private,,156025,8,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,40,United-States,0
[30-45),Government,,149455,8,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,United-States,0
[15-30),Private,,359985,14,3,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,33,Mexico,0
[30-45),Government,,165108,3,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
[30-45),Private,,115178,5,11,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,United-States,1
[15-30),Private,,149224,7,10,Never-married,Transport-moving,Own-child,White,Male,0,0,30,United-States,0
[30-45),Government,,352056,6,12,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,0
[30-45),Private,,174717,4,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,1
[15-30),Private,,147755,7,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,1672,40,United-States,0
[45-60),Self-emp,,135716,8,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,70,United-States,0
[45-60),Private,,44216,8,9,Divorced,Exec-managerial,Unmarried,White,Female,0,0,45,United-States,0
[15-30),Private,,37359,5,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,United-States,1
[30-45),Government,,70617,3,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,10,China,0
[30-45),Private,,154950,7,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,60,United-States,1
[30-45),Private,,356934,6,12,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,1
[15-30),Private,,271714,7,10,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,0
[15-30),Private,,247025,8,9,Never-married,Protective-serv,Unmarried,White,Male,0,0,44,United-States,0
[30-45),Private,,107417,8,9,Never-married,Other-service,Not-in-family,White,Male,0,0,37,United-States,0
[30-45),Government,,116554,4,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
[15-30),Private,,917220,9,8,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,United-States,0
[15-30),Private,,430084,7,10,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,United-States,0
[30-45),Private,,202937,7,10,Divorced,Tech-support,Not-in-family,White,Female,0,0,40,Poland,0
[15-30),Private,,62737,5,11,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,0
[15-30),Private,,508548,8,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,0
[30-45),Self-emp,,275223,4,13,Married-civ-spouse,Sales,Husband,White,Male,7688,0,40,United-States,1
[30-45),Self-emp,,381931,8,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,55,United-States,0
[15-30),Private,,246974,5,11,Never-married,Tech-support,Not-in-family,White,Male,0,0,40,United-States,0
[45-60),Private,,105431,8,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,40,United-States,0
[30-45),Private,,146311,12,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
[45-60),Self-emp,,159869,1,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,0
[15-30),Private,,204641,7,10,Never-married,Other-service,Own-child,White,Male,0,0,40,United-States,0
[30-45),Private,,66297,4,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,Philippines,1
[30-45),Private,,227615,15,2,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,0
[45-60),Private,,360393,3,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,50,United-States,1
[15-30),Private,,263340,7,10,Never-married,Other-service,Own-child,White,Female,0,0,15,United-States,0
[15-30),Private,,141918,8,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,22,United-States,0
[30-45),Private,,294292,2,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
[45-60),Private,,128736,4,13,Never-married,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,0
[30-45),Government,,511289,5,11,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,United-States,1
[15-30),Private,,302406,7,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,1
[30-45),Government,,101517,7,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,United-States,0
[45-60),Government,,161334,3,14,Married-spouse-absent,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,0,0,40,China,0
[15-30),Self-emp,,189148,7,10,Never-married,Transport-moving,Own-child,White,Male,0,0,40,United-States,0
[30-45),Self-emp,,103111,2,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,1
[45-60),Self-emp,,51620,4,13,Separated,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,0
[15-30),Private,,31606,8,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,0
[15-30),Private,,34292,8,9,Never-married,Other-service,Own-child,White,Male,0,0,38,United-States,0
[15-30),Private,,107882,6,12,Never-married,Other-service,Own-child,White,Female,0,0,9,United-States,0
[15-30),Private,,39529,9,8,Never-married,Other-service,Own-child,White,Female,0,0,32,United-States,0
[15-30),Private,,135315,12,5,Never-married,Sales,Own-child,Other,Female,0,0,32,United-States,0
[15-30),Private,,107812,8,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
[15-30),Private,,229729,8,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,0
[30-45),Private,,111891,8,9,Separated,Machine-op-inspct,Other-relative,Black,Female,0,0,40,United-States,0
[30-45),Private,,340917,8,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,0
[60-75),Private,,202952,11,6,Divorced,Other-service,Not-in-family,Black,Female,0,0,24,United-States,0
[75-90),Private,,333230,8,9,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,6,United-States,0
[30-45),Private,,114955,6,12,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,0
[45-60),Private,,159869,4,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,1
[45-60),Self-emp,,57758,5,11,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,1
[15-30),Private,,207064,8,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,0
[15-30),Private,,193090,7,10,Never-married,Adm-clerical,Not-in-family,White,Female,3674,0,40,United-States,0
[60-75),Private,,151364,7,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,0
[60-75),Government,,88638,3,14,Never-married,Prof-specialty,Unmarried,White,Female,7896,0,50,United-States,1
[15-30),Government,,304960,6,12,Never-married,Adm-clerical,Not-in-family,White,Female,0,1980,40,United-States,0
[45-60),Private,,102828,5,11,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Greece,0
[30-45),Government,,154246,4,13,Divorced,Prof-specialty,Not-in-family,White,Male,4865,0,55,United-States,0
[15-30),Private,,142519,8,9,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,0
[45-60),Private,,104455,4,13,Married-spouse-absent,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,Philippines,0
[75-90),Self-emp,,192230,7,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,0
[30-45),Private,,292592,8,9,Never-married,Other-service,Own-child,White,Female,0,0,35,United-States,0
[15-30),Private,,330132,4,13,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,1
[15-30),Private,,51111,7,10,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,0
[30-45),Government,,258037,8,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Cuba,1
[30-45),Government,,188291,4,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,1902,40,United-States,1
[30-45),Government,,349066,8,9,Divorced,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,0
[30-45),Private,,133503,8,9,Married-civ-spouse,Protective-serv,Husband,White,Male,2635,0,16,United-States,0
[45-60),Private,,146497,7,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0,55,United-States,0
[15-30),Private,,240468,7,10,Married-spouse-absent,Sales,Own-child,White,Female,0,1602,40,United-States,0
[30-45),Private,,175120,8,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,0
[15-30),Private,,416577,8,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,45,United-States,0
[15-30),Private,,253814,4,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,45,United-States,0
[30-45),Private,,159247,4,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
[30-45),Self-emp,,102471,8,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,80,Puerto-Rico,0
[30-45),Private,,213464,7,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,0
[15-30),Private,,211968,5,11,Never-married,Other-service,Own-child,White,Female,0,0,20,United-States,0
[30-45),Government,,32016,3,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,1
[60-75),Private,,512992,10,7,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,45,United-States,0
